        BT    Band20    Band21    Band22    Band23    Band24    Band25    Band26    Band27    Band28    Band29    Band31    Band32    Band33    Band34    Band35    Band36
     291.3   0.33405   0.48985   0.48102   0.56581   1.03240   1.14574   5.72183   6.70755   8.10186   8.37809   7.91274   7.91274   7.11321   6.90531   6.74924   6.55992
     291.4   0.33554   0.49194   0.48308   0.56817   1.03634   1.15004   5.73613   6.72304   8.11798   8.39113   7.92407   7.92407   7.12247   6.91411   6.75770   6.56800
     291.5   0.33704   0.49403   0.48514   0.57055   1.04029   1.15435   5.75046   6.73856   8.13411   8.40419   7.93542   7.93542   7.13173   6.92291   6.76617   6.57609
     291.6   0.33854   0.49614   0.48721   0.57293   1.04425   1.15867   5.76481   6.75410   8.15026   8.41726   7.94678   7.94678   7.14100   6.93172   6.77465   6.58417
     291.7   0.34005   0.49825   0.48929   0.57531   1.04823   1.16300   5.77919   6.76966   8.16644   8.43034   7.95815   7.95815   7.15028   6.94053   6.78313   6.59227
     291.8   0.34156   0.50036   0.49137   0.57771   1.05222   1.16735   5.79360   6.78526   8.18264   8.44343   7.96952   7.96952   7.15957   6.94935   6.79162   6.60037
     291.9   0.34308   0.50249   0.49346   0.58012   1.05622   1.17171   5.80803   6.80087   8.19886   8.45653   7.98090   7.98090   7.16885   6.95818   6.80011   6.60847
     292.0   0.34461   0.50462   0.49556   0.58253   1.06023   1.17608   5.82249   6.81651   8.21510   8.46965   7.99230   7.99230   7.17815   6.96701   6.80861   6.61658
     292.1   0.34614   0.50676   0.49767   0.58495   1.06425   1.18047   5.83697   6.83218   8.23136   8.48278   8.00370   8.00370   7.18745   6.97585   6.81711   6.62469
     292.2   0.34768   0.50891   0.49978   0.58738   1.06829   1.18487   5.85148   6.84787   8.24764   8.49591   8.01511   8.01511   7.19676   6.98469   6.82562   6.63281
     292.3   0.34922   0.51106   0.50190   0.58982   1.07234   1.18929   5.86602   6.86359   8.26394   8.50906   8.02652   8.02652   7.20607   6.99354   6.83413   6.64093
     292.4   0.35077   0.51322   0.50403   0.59227   1.07640   1.19372   5.88058   6.87933   8.28026   8.52223   8.03795   8.03795   7.21539   7.00239   6.84265   6.64905
     292.5   0.35233   0.51540   0.50617   0.59472   1.08048   1.19816   5.89517   6.89510   8.29661   8.53540   8.04939   8.04939   7.22472   7.01125   6.85117   6.65718
     292.6   0.35389   0.51757   0.50831   0.59719   1.08456   1.20261   5.90978   6.91090   8.31298   8.54858   8.06083   8.06083   7.23405   7.02011   6.85970   6.66532
     292.7   0.35546   0.51976   0.51047   0.59966   1.08866   1.20708   5.92442   6.92672   8.32936   8.56178   8.07228   8.07228   7.24339   7.02898   6.86823   6.67346
     292.8   0.35703   0.52195   0.51263   0.60214   1.09278   1.21156   5.93909   6.94256   8.34577   8.57499   8.08375   8.08375   7.25273   7.03786   6.87677   6.68161
     292.9   0.35861   0.52415   0.51479   0.60463   1.09690   1.21606   5.95378   6.95843   8.36220   8.58821   8.09522   8.09522   7.26208   7.04674   6.88532   6.68975
     293.0   0.36019   0.52636   0.51697   0.60713   1.10104   1.22057   5.96850   6.97433   8.37865   8.60144   8.10670   8.10670   7.27143   7.05563   6.89386   6.69791
     293.1   0.36178   0.52858   0.51915   0.60964   1.10519   1.22509   5.98325   6.99025   8.39513   8.61468   8.11818   8.11818   7.28079   7.06452   6.90242   6.70607
     293.2   0.36338   0.53080   0.52134   0.61215   1.10936   1.22962   5.99802   7.00619   8.41162   8.62794   8.12968   8.12968   7.29016   7.07341   6.91098   6.71423
     293.3   0.36498   0.53304   0.52354   0.61468   1.11353   1.23417   6.01282   7.02217   8.42813   8.64120   8.14119   8.14119   7.29953   7.08232   6.91954   6.72240
     293.4   0.36659   0.53528   0.52575   0.61721   1.11772   1.23874   6.02765   7.03816   8.44467   8.65448   8.15270   8.15270   7.30891   7.09122   6.92811   6.73057
     293.5   0.36820   0.53753   0.52796   0.61975   1.12192   1.24331   6.04250   7.05419   8.46123   8.66777   8.16422   8.16422   7.31830   7.10014   6.93668   6.73875
     293.6   0.36982   0.53978   0.53018   0.62230   1.12614   1.24791   6.05738   7.07024   8.47781   8.68107   8.17575   8.17575   7.32769   7.10906   6.94526   6.74693
     293.7   0.37145   0.54205   0.53241   0.62486   1.13037   1.25251   6.07228   7.08631   8.49441   8.69438   8.18729   8.18729   7.33709   7.11798   6.95384   6.75512
     293.8   0.37308   0.54432   0.53465   0.62743   1.13461   1.25713   6.08722   7.10241   8.51103   8.70771   8.19884   8.19884   7.34649   7.12691   6.96243   6.76331
     293.9   0.37472   0.54660   0.53689   0.63000   1.13886   1.26176   6.10217   7.11854   8.52767   8.72104   8.21040   8.21040   7.35590   7.13584   6.97103   6.77151
     294.0   0.37636   0.54889   0.53914   0.63259   1.14313   1.26641   6.11716   7.13469   8.54433   8.73439   8.22197   8.22197   7.36531   7.14478   6.97963   6.77971
     294.1   0.37801   0.55118   0.54141   0.63518   1.14741   1.27107   6.13217   7.15087   8.56102   8.74775   8.23354   8.23354   7.37473   7.15373   6.98823   6.78792
     294.2   0.37967   0.55349   0.54367   0.63779   1.15171   1.27574   6.14721   7.16707   8.57773   8.76112   8.24513   8.24513   7.38416   7.16268   6.99684   6.79613
     294.3   0.38133   0.55580   0.54595   0.64040   1.15601   1.28043   6.16227   7.18330   8.59445   8.77450   8.25672   8.25672   7.39359   7.17164   7.00545   6.80434
     294.4   0.38300   0.55812   0.54824   0.64302   1.16033   1.28514   6.17736   7.19955   8.61120   8.78789   8.26832   8.26832   7.40303   7.18060   7.01407   6.81256
     294.5   0.38468   0.56045   0.55053   0.64565   1.16467   1.28985   6.19248   7.21583   8.62797   8.80130   8.27993   8.27993   7.41248   7.18957   7.02270   6.82079
     294.6   0.38636   0.56278   0.55283   0.64829   1.16901   1.29458   6.20763   7.23214   8.64477   8.81471   8.29155   8.29155   7.42193   7.19854   7.03133   6.82902
     294.7   0.38805   0.56513   0.55514   0.65094   1.17337   1.29933   6.22280   7.24847   8.66158   8.82814   8.30317   8.30317   7.43138   7.20752   7.03996   6.83725
     294.8   0.38974   0.56748   0.55745   0.65359   1.17774   1.30409   6.23800   7.26483   8.67841   8.84158   8.31481   8.31481   7.44085   7.21650   7.04860   6.84549
     294.9   0.39144   0.56984   0.55978   0.65626   1.18213   1.30886   6.25322   7.28121   8.69527   8.85503   8.32646   8.32646   7.45031   7.22549   7.05724   6.85373
     295.0   0.39315   0.57221   0.56211   0.65893   1.18653   1.31365   6.26847   7.29762   8.71215   8.86849   8.33811   8.33811   7.45979   7.23448   7.06589   6.86198
     295.1   0.39486   0.57459   0.56445   0.66162   1.19094   1.31845   6.28375   7.31406   8.72905   8.88197   8.34977   8.34977   7.46927   7.24348   7.07455   6.87023
     295.2   0.39658   0.57697   0.56680   0.66431   1.19537   1.32326   6.29906   7.33052   8.74597   8.89546   8.36144   8.36144   7.47875   7.25249   7.08321   6.87849
     295.3   0.39830   0.57937   0.56916   0.66701   1.19981   1.32809   6.31439   7.34701   8.76291   8.90895   8.37312   8.37312   7.48825   7.26150   7.09187   6.88675
     295.4   0.40003   0.58177   0.57153   0.66972   1.20426   1.33294   6.32975   7.36352   8.77987   8.92246   8.38481   8.38481   7.49774   7.27052   7.10054   6.89502
     295.5   0.40177   0.58418   0.57390   0.67244   1.20873   1.33780   6.34514   7.38006   8.79686   8.93598   8.39650   8.39650   7.50725   7.27954   7.10922   6.90329
     295.6   0.40352   0.58660   0.57628   0.67517   1.21321   1.34267   6.36055   7.39662   8.81386   8.94952   8.40821   8.40821   7.51676   7.28856   7.11790   6.91156
     295.7   0.40527   0.58903   0.57867   0.67791   1.21770   1.34756   6.37599   7.41321   8.83089   8.96306   8.41992   8.41992   7.52627   7.29760   7.12658   6.91984
     295.8   0.40702   0.59146   0.58107   0.68066   1.22221   1.35246   6.39146   7.42983   8.84794   8.97661   8.43165   8.43165   7.53579   7.30663   7.13527   6.92813
     295.9   0.40879   0.59391   0.58348   0.68342   1.22673   1.35738   6.40696   7.44648   8.86501   8.99018   8.44338   8.44338   7.54532   7.31568   7.14397   6.93642
     296.0   0.41056   0.59636   0.58589   0.68619   1.23127   1.36231   6.42248   7.46314   8.88210   9.00376   8.45512   8.45512   7.55485   7.32473   7.15267   6.94471
     296.1   0.41233   0.59882   0.58832   0.68896   1.23581   1.36726   6.43803   7.47984   8.89922   9.01735   8.46687   8.46687   7.56439   7.33378   7.16137   6.95301
     296.2   0.41412   0.60129   0.59075   0.69175   1.24038   1.37222   6.45360   7.49656   8.91635   9.03095   8.47862   8.47862   7.57394   7.34284   7.17008   6.96131
     296.3   0.41591   0.60377   0.59319   0.69454   1.24495   1.37719   6.46921   7.51331   8.93351   9.04457   8.49039   8.49039   7.58349   7.35190   7.17880   6.96962
     296.4   0.41770   0.60625   0.59564   0.69735   1.24954   1.38218   6.48484   7.53008   8.95069   9.05819   8.50216   8.50216   7.59305   7.36097   7.18752   6.97793
     296.5   0.41950   0.60875   0.59810   0.70016   1.25415   1.38719   6.50049   7.54688   8.96789   9.07183   8.51395   8.51395   7.60261   7.37005   7.19624   6.98625
     296.6   0.42131   0.61125   0.60056   0.70298   1.25876   1.39220   6.51618   7.56371   8.98511   9.08548   8.52574   8.52574   7.61218   7.37913   7.20497   6.99457
     296.7   0.42313   0.61376   0.60304   0.70582   1.26339   1.39724   6.53189   7.58056   9.00235   9.09914   8.53754   8.53754   7.62175   7.38822   7.21371   7.00290
     296.8   0.42495   0.61629   0.60552   0.70866   1.26804   1.40229   6.54763   7.59744   9.01962   9.11281   8.54935   8.54935   7.63133   7.39731   7.22245   7.01123
     296.9   0.42678   0.61882   0.60801   0.71151   1.27270   1.40735   6.56340   7.61435   9.03690   9.12649   8.56117   8.56117   7.64092   7.40640   7.23119   7.01957
     297.0   0.42861   0.62135   0.61051   0.71437   1.27737   1.41243   6.57919   7.63128   9.05421   9.14018   8.57300   8.57300   7.65051   7.41551   7.23994   7.02791
     297.1   0.43046   0.62390   0.61302   0.71724   1.28206   1.41752   6.59502   7.64823   9.07154   9.15389   8.58483   8.58483   7.66011   7.42461   7.24870   7.03625
     297.2   0.43231   0.62646   0.61554   0.72012   1.28676   1.42263   6.61087   7.66522   9.08889   9.16761   8.59667   8.59667   7.66972   7.43373   7.25746   7.04460
     297.3   0.43416   0.62902   0.61806   0.72301   1.29147   1.42775   6.62674   7.68223   9.10626   9.18134   8.60853   8.60853   7.67933   7.44285   7.26623   7.05296
     297.4   0.43602   0.63159   0.62060   0.72591   1.29620   1.43289   6.64265   7.69926   9.12366   9.19508   8.62039   8.62039   7.68894   7.45197   7.27500   7.06131
     297.5   0.43789   0.63418   0.62314   0.72882   1.30095   1.43805   6.65858   7.71633   9.14107   9.20883   8.63226   8.63226   7.69856   7.46110   7.28377   7.06968
     297.6   0.43977   0.63677   0.62569   0.73174   1.30570   1.44321   6.67454   7.73342   9.15851   9.22259   8.64414   8.64414   7.70819   7.47023   7.29255   7.07805
     297.7   0.44165   0.63937   0.62825   0.73467   1.31048   1.44840   6.69052   7.75053   9.17597   9.23637   8.65602   8.65602   7.71782   7.47937   7.30134   7.08642
     297.8   0.44354   0.64197   0.63082   0.73761   1.31526   1.45360   6.70654   7.76767   9.19345   9.25016   8.66792   8.66792   7.72746   7.48852   7.31013   7.09480
     297.9   0.44543   0.64459   0.63340   0.74056   1.32006   1.45881   6.72258   7.78484   9.21095   9.26396   8.67982   8.67982   7.73711   7.49767   7.31892   7.10318
     298.0   0.44734   0.64722   0.63599   0.74351   1.32488   1.46404   6.73865   7.80204   9.22848   9.27777   8.69174   8.69174   7.74676   7.50682   7.32772   7.11156
     298.1   0.44925   0.64985   0.63858   0.74648   1.32970   1.46928   6.75475   7.81926   9.24602   9.29159   8.70366   8.70366   7.75642   7.51599   7.33653   7.11996
     298.2   0.45116   0.65250   0.64119   0.74946   1.33455   1.47454   6.77087   7.83651   9.26359   9.30542   8.71559   8.71559   7.76608   7.52515   7.34534   7.12835
     298.3   0.45309   0.65515   0.64380   0.75245   1.33940   1.47982   6.78702   7.85378   9.28118   9.31927   8.72753   8.72753   7.77575   7.53432   7.35415   7.13675
     298.4   0.45502   0.65781   0.64642   0.75544   1.34428   1.48511   6.80320   7.87108   9.29879   9.33312   8.73948   8.73948   7.78542   7.54350   7.36297   7.14516
     298.5   0.45695   0.66048   0.64906   0.75845   1.34916   1.49041   6.81941   7.88841   9.31642   9.34699   8.75143   8.75143   7.79511   7.55268   7.37180   7.15357
     298.6   0.45890   0.66316   0.65170   0.76147   1.35406   1.49573   6.83565   7.90576   9.33408   9.36087   8.76340   8.76340   7.80479   7.56187   7.38063   7.16198
     298.7   0.46085   0.66585   0.65435   0.76450   1.35898   1.50107   6.85191   7.92314   9.35175   9.37476   8.77537   8.77537   7.81448   7.57107   7.38947   7.17040
     298.8   0.46281   0.66855   0.65700   0.76753   1.36391   1.50642   6.86820   7.94055   9.36945   9.38866   8.78735   8.78735   7.82418   7.58026   7.39831   7.17882
     298.9   0.46477   0.67126   0.65967   0.77058   1.36885   1.51179   6.88452   7.95799   9.38717   9.40258   8.79935   8.79935   7.83389   7.58947   7.40715   7.18725
     299.0   0.46675   0.67397   0.66235   0.77364   1.37381   1.51717   6.90087   7.97545   9.40491   9.41650   8.81135   8.81135   7.84360   7.59868   7.41600   7.19568
     299.1   0.46872   0.67670   0.66503   0.77671   1.37879   1.52257   6.91725   7.99293   9.42267   9.43044   8.82335   8.82335   7.85331   7.60789   7.42486   7.20412
     299.2   0.47071   0.67943   0.66773   0.77978   1.38377   1.52798   6.93365   8.01045   9.44046   9.44439   8.83537   8.83537   7.86303   7.61711   7.43372   7.21256
     299.3   0.47270   0.68218   0.67043   0.78287   1.38878   1.53341   6.95008   8.02799   9.45827   9.45835   8.84740   8.84740   7.87276   7.62634   7.44258   7.22101
     299.4   0.47470   0.68493   0.67314   0.78597   1.39379   1.53885   6.96654   8.04556   9.47610   9.47232   8.85943   8.85943   7.88250   7.63557   7.45145   7.22946
     299.5   0.47671   0.68769   0.67586   0.78908   1.39883   1.54431   6.98302   8.06315   9.49395   9.48631   8.87147   8.87147   7.89223   7.64481   7.46033   7.23791
     299.6   0.47873   0.69047   0.67859   0.79219   1.40387   1.54979   6.99954   8.08077   9.51182   9.50030   8.88352   8.88352   7.90198   7.65405   7.46921   7.24637
     299.7   0.48075   0.69325   0.68134   0.79532   1.40894   1.55528   7.01608   8.09842   9.52971   9.51431   8.89558   8.89558   7.91173   7.66329   7.47809   7.25484
     299.8   0.48278   0.69604   0.68408   0.79846   1.41401   1.56079   7.03265   8.11609   9.54763   9.52833   8.90765   8.90765   7.92149   7.67255   7.48698   7.26330
     299.9   0.48481   0.69884   0.68684   0.80161   1.41910   1.56631   7.04925   8.13380   9.56557   9.54236   8.91973   8.91973   7.93125   7.68180   7.49588   7.27178
     300.0   0.48686   0.70165   0.68961   0.80477   1.42421   1.57185   7.06588   8.15152   9.58353   9.55640   8.93182   8.93182   7.94102   7.69107   7.50478   7.28026
     300.1   0.48891   0.70447   0.69239   0.80794   1.42933   1.57741   7.08254   8.16928   9.60151   9.57045   8.94391   8.94391   7.95079   7.70033   7.51368   7.28874
     300.2   0.49097   0.70729   0.69517   0.81112   1.43447   1.58298   7.09922   8.18706   9.61951   9.58452   8.95601   8.95601   7.96057   7.70961   7.52259   7.29723
     300.3   0.49303   0.71013   0.69797   0.81431   1.43962   1.58857   7.11593   8.20487   9.63754   9.59859   8.96813   8.96813   7.97036   7.71889   7.53151   7.30572
     300.4   0.49511   0.71298   0.70078   0.81751   1.44479   1.59417   7.13267   8.22271   9.65558   9.61268   8.98025   8.98025   7.98015   7.72817   7.54043   7.31421
     300.5   0.49719   0.71584   0.70359   0.82072   1.44997   1.59979   7.14944   8.24057   9.67365   9.62678   8.99237   8.99237   7.98995   7.73746   7.54935   7.32271
     300.6   0.49927   0.71870   0.70641   0.82394   1.45517   1.60543   7.16624   8.25846   9.69174   9.64089   9.00451   9.00451   7.99975   7.74675   7.55828   7.33122
     300.7   0.50137   0.72158   0.70925   0.82718   1.46038   1.61108   7.18306   8.27638   9.70986   9.65502   9.01666   9.01666   8.00956   7.75605   7.56722   7.33973
     300.8   0.50347   0.72446   0.71209   0.83042   1.46561   1.61674   7.19991   8.29432   9.72799   9.66915   9.02881   9.02881   8.01938   7.76536   7.57616   7.34824
     300.9   0.50558   0.72736   0.71494   0.83367   1.47085   1.62243   7.21680   8.31229   9.74615   9.68330   9.04098   9.04098   8.02920   7.77467   7.58510   7.35676
     301.0   0.50770   0.73026   0.71781   0.83693   1.47611   1.62813   7.23371   8.33029   9.76433   9.69745   9.05315   9.05315   8.03902   7.78399   7.59405   7.36529
     301.1   0.50982   0.73318   0.72068   0.84021   1.48138   1.63384   7.25065   8.34831   9.78253   9.71162   9.06533   9.06533   8.04886   7.79331   7.60300   7.37382
     301.2   0.51195   0.73610   0.72356   0.84349   1.48667   1.63958   7.26761   8.36637   9.80075   9.72580   9.07752   9.07752   8.05870   7.80263   7.61196   7.38235
     301.3   0.51409   0.73903   0.72645   0.84679   1.49197   1.64533   7.28461   8.38444   9.81899   9.73999   9.08972   9.08972   8.06854   7.81196   7.62093   7.39089
