        BT    Band20    Band21    Band22    Band23    Band24    Band25    Band27    Band28    Band29    Band31    Band32    Band33    Band34    Band35    Band36
     337.6   2.01172   2.72006   2.64279   2.97448   4.84927   5.20676  15.48053  16.86742  17.94959  15.65854  14.08728  12.01130  11.53835  11.20505  10.80381
     337.7   2.01840   2.72866   2.65119   2.98375   4.86296   5.22123  15.50945  16.89651  17.97636  15.67689  14.10252  12.02314  11.54949  11.21572  10.81393
     337.8   2.02510   2.73729   2.65961   2.99303   4.87668   5.23573  15.53840  16.92564  18.00315  15.69524  14.11776  12.03498  11.56064  11.22639  10.82405
     337.9   2.03182   2.74594   2.66806   3.00234   4.89044   5.25026  15.56739  16.95480  18.02996  15.71361  14.13302  12.04683  11.57180  11.23707  10.83417
     338.0   2.03855   2.75461   2.67653   3.01167   4.90422   5.26482  15.59642  16.98399  18.05680  15.73199  14.14828  12.05869  11.58296  11.24776  10.84430
     338.1   2.04531   2.76331   2.68502   3.02102   4.91804   5.27942  15.62549  17.01321  18.08367  15.75039  14.16355  12.07055  11.59412  11.25845  10.85443
     338.2   2.05208   2.77202   2.69353   3.03040   4.93188   5.29405  15.65459  17.04247  18.11055  15.76879  14.17882  12.08241  11.60529  11.26914  10.86456
     338.3   2.05888   2.78076   2.70206   3.03980   4.94576   5.30871  15.68373  17.07176  18.13747  15.78720  14.19411  12.09428  11.61646  11.27984  10.87470
     338.4   2.06569   2.78952   2.71062   3.04923   4.95967   5.32340  15.71290  17.10109  18.16440  15.80563  14.20940  12.10616  11.62764  11.29054  10.88484
     338.5   2.07252   2.79830   2.71920   3.05867   4.97361   5.33812  15.74211  17.13045  18.19136  15.82406  14.22470  12.11804  11.63882  11.30124  10.89499
     338.6   2.07936   2.80711   2.72780   3.06815   4.98758   5.35288  15.77136  17.15984  18.21835  15.84251  14.24001  12.12992  11.65001  11.31195  10.90514
     338.7   2.08623   2.81594   2.73642   3.07764   5.00158   5.36767  15.80065  17.18926  18.24536  15.86096  14.25532  12.14181  11.66120  11.32267  10.91529
     338.8   2.09311   2.82479   2.74506   3.08716   5.01561   5.38249  15.82998  17.21872  18.27239  15.87943  14.27065  12.15371  11.67240  11.33339  10.92545
     338.9   2.10002   2.83366   2.75373   3.09670   5.02967   5.39734  15.85934  17.24821  18.29945  15.89791  14.28598  12.16561  11.68360  11.34411  10.93562
     339.0   2.10694   2.84256   2.76242   3.10627   5.04376   5.41222  15.88874  17.27773  18.32653  15.91640  14.30132  12.17752  11.69481  11.35484  10.94578
     339.1   2.11388   2.85148   2.77113   3.11586   5.05789   5.42714  15.91817  17.30729  18.35364  15.93491  14.31667  12.18943  11.70602  11.36557  10.95595
     339.2   2.12084   2.86042   2.77986   3.12548   5.07205   5.44209  15.94765  17.33688  18.38077  15.95342  14.33202  12.20134  11.71723  11.37630  10.96613
     339.3   2.12782   2.86938   2.78862   3.13512   5.08623   5.45707  15.97716  17.36650  18.40793  15.97194  14.34738  12.21326  11.72845  11.38704  10.97630
     339.4   2.13482   2.87837   2.79740   3.14478   5.10045   5.47208  16.00670  17.39616  18.43511  15.99048  14.36276  12.22519  11.73967  11.39779  10.98649
     339.5   2.14183   2.88738   2.80620   3.15447   5.11470   5.48713  16.03629  17.42585  18.46231  16.00902  14.37814  12.23712  11.75090  11.40853  10.99667
     339.6   2.14887   2.89641   2.81502   3.16418   5.12898   5.50221  16.06591  17.45557  18.48954  16.02758  14.39352  12.24906  11.76214  11.41929  11.00686
     339.7   2.15592   2.90546   2.82386   3.17391   5.14330   5.51732  16.09557  17.48533  18.51679  16.04615  14.40892  12.26100  11.77337  11.43004  11.01705
     339.8   2.16300   2.91454   2.83273   3.18367   5.15764   5.53246  16.12527  17.51512  18.54407  16.06473  14.42432  12.27295  11.78462  11.44081  11.02725
     339.9   2.17009   2.92364   2.84162   3.19346   5.17202   5.54764  16.15500  17.54494  18.57137  16.08332  14.43973  12.28490  11.79586  11.45157  11.03745
     340.0   2.17720   2.93277   2.85054   3.20327   5.18642   5.56285  16.18478  17.57480  18.59870  16.10192  14.45515  12.29685  11.80711  11.46234  11.04766
     340.1   2.18433   2.94192   2.85947   3.21310   5.20086   5.57809  16.21459  17.60469  18.62605  16.12053  14.47058  12.30882  11.81837  11.47311  11.05787
     340.2   2.19148   2.95109   2.86843   3.22295   5.21533   5.59336  16.24443  17.63462  18.65343  16.13915  14.48601  12.32078  11.82963  11.48389  11.06808
     340.3   2.19865   2.96028   2.87741   3.23284   5.22984   5.60867  16.27432  17.66457  18.68083  16.15779  14.50145  12.33276  11.84090  11.49468  11.07830
     340.4   2.20584   2.96950   2.88642   3.24274   5.24437   5.62401  16.30424  17.69456  18.70825  16.17643  14.51690  12.34473  11.85217  11.50546  11.08852
     340.5   2.21304   2.97874   2.89544   3.25267   5.25894   5.63938  16.33420  17.72459  18.73570  16.19509  14.53236  12.35672  11.86344  11.51625  11.09874
     340.6   2.22027   2.98800   2.90449   3.26263   5.27353   5.65479  16.36420  17.75465  18.76317  16.21376  14.54783  12.36870  11.87472  11.52705  11.10897
     340.7   2.22752   2.99729   2.91356   3.27261   5.28816   5.67023  16.39423  17.78474  18.79067  16.23244  14.56330  12.38069  11.88600  11.53785  11.11921
     340.8   2.23478   3.00660   2.92266   3.28261   5.30283   5.68570  16.42430  17.81486  18.81819  16.25112  14.57878  12.39269  11.89729  11.54865  11.12944
     340.9   2.24207   3.01593   2.93178   3.29264   5.31752   5.70121  16.45441  17.84502  18.84574  16.26982  14.59427  12.40469  11.90859  11.55946  11.13968
     341.0   2.24937   3.02529   2.94092   3.30269   5.33225   5.71674  16.48456  17.87521  18.87331  16.28854  14.60977  12.41670  11.91988  11.57027  11.14993
     341.1   2.25669   3.03467   2.95009   3.31277   5.34700   5.73232  16.51475  17.90544  18.90090  16.30726  14.62527  12.42871  11.93118  11.58109  11.16017
     341.2   2.26404   3.04407   2.95928   3.32287   5.36180   5.74792  16.54497  17.93570  18.92852  16.32599  14.64079  12.44073  11.94249  11.59191  11.17043
     341.3   2.27140   3.05350   2.96849   3.33300   5.37662   5.76356  16.57523  17.96599  18.95617  16.34474  14.65631  12.45276  11.95380  11.60274  11.18068
     341.4   2.27878   3.06295   2.97772   3.34315   5.39147   5.77923  16.60553  17.99631  18.98384  16.36349  14.67184  12.46478  11.96512  11.61356  11.19094
     341.5   2.28618   3.07243   2.98698   3.35333   5.40636   5.79493  16.63586  18.02667  19.01153  16.38226  14.68737  12.47682  11.97644  11.62440  11.20121
     341.6   2.29361   3.08193   2.99626   3.36354   5.42128   5.81067  16.66624  18.05707  19.03925  16.40104  14.70292  12.48885  11.98776  11.63524  11.21147
     341.7   2.30105   3.09145   3.00557   3.37376   5.43623   5.82644  16.69665  18.08749  19.06699  16.41982  14.71847  12.50090  11.99909  11.64608  11.22175
     341.8   2.30851   3.10100   3.01489   3.38402   5.45122   5.84225  16.72710  18.11795  19.09475  16.43862  14.73403  12.51294  12.01043  11.65693  11.23202
     341.9   2.31599   3.11057   3.02425   3.39429   5.46623   5.85809  16.75759  18.14845  19.12254  16.45743  14.74960  12.52500  12.02177  11.66778  11.24230
     342.0   2.32349   3.12016   3.03362   3.40460   5.48128   5.87396  16.78811  18.17898  19.15036  16.47625  14.76517  12.53706  12.03311  11.67863  11.25258
     342.1   2.33101   3.12978   3.04302   3.41493   5.49636   5.88987  16.81867  18.20954  19.17820  16.49509  14.78076  12.54912  12.04446  11.68949  11.26287
     342.2   2.33855   3.13942   3.05244   3.42528   5.51148   5.90581  16.84927  18.24013  19.20606  16.51393  14.79635  12.56119  12.05581  11.70035  11.27316
     342.3   2.34611   3.14909   3.06189   3.43566   5.52663   5.92178  16.87991  18.27076  19.23395  16.53278  14.81195  12.57326  12.06717  11.71122  11.28346
     342.4   2.35370   3.15878   3.07136   3.44606   5.54181   5.93779  16.91059  18.30142  19.26187  16.55165  14.82755  12.58534  12.07853  11.72209  11.29375
     342.5   2.36130   3.16849   3.08085   3.45649   5.55702   5.95383  16.94130  18.33212  19.28980  16.57053  14.84317  12.59742  12.08989  11.73297  11.30406
     342.6   2.36892   3.17823   3.09037   3.46695   5.57226   5.96991  16.97206  18.36285  19.31777  16.58941  14.85879  12.60951  12.10126  11.74385  11.31436
     342.7   2.37656   3.18799   3.09991   3.47743   5.58754   5.98602  17.00285  18.39361  19.34575  16.60831  14.87442  12.62160  12.11264  11.75473  11.32467
     342.8   2.38422   3.19778   3.10948   3.48794   5.60285   6.00216  17.03368  18.42441  19.37376  16.62722  14.89006  12.63370  12.12402  11.76562  11.33499
     342.9   2.39190   3.20759   3.11906   3.49847   5.61820   6.01834  17.06454  18.45524  19.40180  16.64614  14.90571  12.64581  12.13540  11.77651  11.34531
     343.0   2.39960   3.21743   3.12868   3.50903   5.63358   6.03455  17.09545  18.48611  19.42986  16.66507  14.92136  12.65791  12.14679  11.78741  11.35563
     343.1   2.40733   3.22729   3.13831   3.51961   5.64899   6.05080  17.12639  18.51700  19.45795  16.68401  14.93702  12.67003  12.15818  11.79831  11.36595
     343.2   2.41507   3.23718   3.14798   3.53022   5.66443   6.06708  17.15737  18.54794  19.48606  16.70297  14.95269  12.68215  12.16958  11.80922  11.37628
     343.3   2.42283   3.24708   3.15766   3.54085   5.67991   6.08339  17.18839  18.57890  19.51419  16.72193  14.96837  12.69427  12.18098  11.82013  11.38662
     343.4   2.43062   3.25702   3.16737   3.55151   5.69542   6.09974  17.21945  18.60990  19.54235  16.74091  14.98405  12.70640  12.19239  11.83104  11.39695
     343.5   2.43842   3.26698   3.17710   3.56220   5.71096   6.11612  17.25054  18.64094  19.57053  16.75989  14.99975  12.71853  12.20380  11.84196  11.40729
     343.6   2.44624   3.27696   3.18686   3.57291   5.72654   6.13254  17.28168  18.67200  19.59874  16.77889  15.01545  12.73067  12.21522  11.85288  11.41764
     343.7   2.45409   3.28697   3.19664   3.58365   5.74215   6.14899  17.31285  18.70311  19.62697  16.79790  15.03116  12.74282  12.22664  11.86381  11.42799
     343.8   2.46196   3.29700   3.20645   3.59442   5.75779   6.16548  17.34406  18.73424  19.65523  16.81692  15.04687  12.75496  12.23806  11.87474  11.43834
     343.9   2.46984   3.30706   3.21628   3.60521   5.77347   6.18200  17.37530  18.76541  19.68351  16.83595  15.06260  12.76712  12.24949  11.88568  11.44870
     344.0   2.47775   3.31714   3.22613   3.61602   5.78918   6.19856  17.40659  18.79661  19.71181  16.85499  15.07833  12.77928  12.26093  11.89662  11.45906
     344.1   2.48568   3.32725   3.23601   3.62687   5.80493   6.21515  17.43791  18.82785  19.74014  16.87404  15.09407  12.79144  12.27236  11.90756  11.46942
     344.2   2.49362   3.33738   3.24592   3.63773   5.82070   6.23177  17.46928  18.85912  19.76850  16.89310  15.10982  12.80361  12.28381  11.91851  11.47979
     344.3   2.50159   3.34754   3.25585   3.64863   5.83652   6.24843  17.50068  18.89043  19.79688  16.91217  15.12557  12.81578  12.29525  11.92946  11.49016
     344.4   2.50958   3.35772   3.26580   3.65955   5.85236   6.26513  17.53212  18.92177  19.82528  16.93126  15.14133  12.82796  12.30671  11.94041  11.50054
     344.5   2.51759   3.36792   3.27578   3.67050   5.86824   6.28186  17.56359  18.95314  19.85371  16.95035  15.15711  12.84015  12.31816  11.95137  11.51092
     344.6   2.52563   3.37816   3.28578   3.68147   5.88415   6.29862  17.59511  18.98455  19.88216  16.96946  15.17288  12.85233  12.32962  11.96234  11.52130
     344.7   2.53368   3.38841   3.29580   3.69247   5.90010   6.31542  17.62666  19.01599  19.91064  16.98858  15.18867  12.86453  12.34109  11.97331  11.53169
     344.8   2.54175   3.39869   3.30586   3.70350   5.91608   6.33226  17.65826  19.04746  19.93914  17.00771  15.20446  12.87673  12.35256  11.98428  11.54208
     344.9   2.54985   3.40900   3.31593   3.71455   5.93210   6.34913  17.68989  19.07897  19.96767  17.02684  15.22027  12.88893  12.36403  11.99526  11.55247
     345.0   2.55796   3.41934   3.32603   3.72563   5.94815   6.36603  17.72156  19.11051  19.99622  17.04599  15.23608  12.90114  12.37551  12.00624  11.56287
     345.1   2.56610   3.42969   3.33616   3.73674   5.96423   6.38297  17.75327  19.14209  20.02480  17.06516  15.25189  12.91335  12.38700  12.01722  11.57327
     345.2   2.57426   3.44008   3.34631   3.74787   5.98035   6.39995  17.78501  19.17370  20.05340  17.08433  15.26772  12.92557  12.39848  12.02821  11.58368
     345.3   2.58244   3.45049   3.35649   3.75903   5.99650   6.41696  17.81680  19.20535  20.08202  17.10351  15.28355  12.93780  12.40998  12.03921  11.59409
     345.4   2.59064   3.46092   3.36669   3.77022   6.01268   6.43400  17.84862  19.23703  20.11067  17.12270  15.29939  12.95002  12.42147  12.05020  11.60450
     345.5   2.59886   3.47138   3.37692   3.78144   6.02890   6.45109  17.88048  19.26874  20.13934  17.14191  15.31524  12.96226  12.43298  12.06121  11.61492
     345.6   2.60710   3.48186   3.38717   3.79268   6.04516   6.46820  17.91238  19.30049  20.16804  17.16112  15.33110  12.97450  12.44448  12.07221  11.62534
     345.7   2.61537   3.49238   3.39744   3.80394   6.06145   6.48536  17.94432  19.33227  20.19677  17.18035  15.34696  12.98674  12.45599  12.08322  11.63577
     345.8   2.62365   3.50291   3.40775   3.81524   6.07777   6.50254  17.97630  19.36408  20.22551  17.19959  15.36283  12.99899  12.46751  12.09424  11.64620
     345.9   2.63196   3.51347   3.41807   3.82656   6.09413   6.51977  18.00832  19.39593  20.25429  17.21884  15.37871  13.01124  12.47903  12.10526  11.65663
     346.0   2.64029   3.52406   3.42843   3.83791   6.11052   6.53703  18.04037  19.42782  20.28308  17.23810  15.39460  13.02350  12.49055  12.11628  11.66707
     346.1   2.64864   3.53468   3.43880   3.84928   6.12695   6.55432  18.07246  19.45974  20.31191  17.25737  15.41049  13.03576  12.50208  12.12731  11.67751
     346.2   2.65701   3.54531   3.44921   3.86068   6.14341   6.57165  18.10460  19.49169  20.34075  17.27665  15.42640  13.04803  12.51361  12.13834  11.68795
     346.3   2.66541   3.55598   3.45963   3.87211   6.15991   6.58902  18.13677  19.52367  20.36962  17.29594  15.44231  13.06031  12.52515  12.14937  11.69840
     346.4   2.67382   3.56667   3.47009   3.88357   6.17644   6.60642  18.16898  19.55569  20.39852  17.31524  15.45823  13.07258  12.53669  12.16041  11.70885
     346.5   2.68226   3.57739   3.48057   3.89506   6.19300   6.62386  18.20123  19.58775  20.42744  17.33455  15.47415  13.08487  12.54824  12.17146  11.71931
     346.6   2.69072   3.58813   3.49107   3.90657   6.20960   6.64133  18.23351  19.61984  20.45638  17.35388  15.49009  13.09716  12.55979  12.18250  11.72977
     346.7   2.69920   3.59890   3.50160   3.91811   6.22624   6.65884  18.26584  19.65196  20.48535  17.37321  15.50603  13.10945  12.57134  12.19356  11.74023
     346.8   2.70770   3.60970   3.51216   3.92967   6.24291   6.67639  18.29820  19.68412  20.51435  17.39256  15.52198  13.12175  12.58290  12.20461  11.75070
     346.9   2.71623   3.62052   3.52274   3.94127   6.25961   6.69397  18.33061  19.71631  20.54336  17.41192  15.53793  13.13405  12.59447  12.21567  11.76117
     347.0   2.72477   3.63136   3.53335   3.95289   6.27635   6.71159  18.36305  19.74854  20.57241  17.43129  15.55390  13.14636  12.60604  12.22674  11.77164
     347.1   2.73334   3.64224   3.54399   3.96453   6.29313   6.72924  18.39553  19.78080  20.60148  17.45067  15.56987  13.15867  12.61761  12.23781  11.78212
     347.2   2.74193   3.65314   3.55464   3.97621   6.30994   6.74693  18.42805  19.81309  20.63057  17.47005  15.58585  13.17099  12.62919  12.24888  11.79260
     347.3   2.75054   3.66406   3.56533   3.98792   6.32679   6.76466  18.46061  19.84542  20.65969  17.48946  15.60184  13.18331  12.64077  12.25996  11.80309
     347.4   2.75918   3.67502   3.57604   3.99965   6.34367   6.78242  18.49321  19.87778  20.68883  17.50887  15.61783  13.19564  12.65236  12.27104  11.81358
     347.5   2.76784   3.68600   3.58678   4.01141   6.36058   6.80022  18.52584  19.91018  20.71799  17.52829  15.63384  13.20797  12.66395  12.28212  11.82407
     347.6   2.77651   3.69700   3.59754   4.02319   6.37754   6.81806  18.55852  19.94261  20.74719  17.54772  15.64985  13.22031  12.67554  12.29321  11.83457
     347.7   2.78522   3.70803   3.60833   4.03501   6.39452   6.83593  18.59123  19.97508  20.77640  17.56717  15.66587  13.23266  12.68714  12.30430  11.84507
     347.8   2.79394   3.71909   3.61915   4.04685   6.41155   6.85384  18.62399  20.00758  20.80564  17.58662  15.68189  13.24500  12.69875  12.31540  11.85558
     347.9   2.80268   3.73018   3.62999   4.05872   6.42860   6.87179  18.65678  20.04012  20.83491  17.60609  15.69793  13.25736  12.71036  12.32650  11.86608
     348.0   2.81145   3.74129   3.64086   4.07062   6.44570   6.88977  18.68961  20.07268  20.86420  17.62556  15.71397  13.26971  12.72197  12.33761  11.87660
     348.1   2.82024   3.75243   3.65175   4.08255   6.46283   6.90779  18.72248  20.10529  20.89351  17.64505  15.73002  13.28208  12.73359  12.34872  11.88711
